state,county,collection_date,date_detected,hpai_strain,bird_species,woah_classification,sampling_method,submitting_agency
Idaho,Canyon,2023-10-19 00:00:00,2024-07-24 00:00:00,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Idaho,Canyon,2023-10-19 00:00:00,2024-07-24 00:00:00,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Idaho,Canyon,2023-10-19 00:00:00,2024-07-24 00:00:00,EA/AM H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Idaho,Canyon,2023-10-19 00:00:00,2024-07-24 00:00:00,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Idaho,Canyon,2023-10-19 00:00:00,2024-07-24 00:00:00,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Idaho,Canyon,2023-10-19 00:00:00,2024-07-24 00:00:00,EA/AM H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Idaho,Canyon,2023-10-19 00:00:00,2024-07-24 00:00:00,EA H5,American wigeon,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,2023-11-03 00:00:00,2024-07-24 00:00:00,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Idaho,Canyon,2023-10-19 00:00:00,2024-07-24 00:00:00,EA/AM H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Idaho,Canyon,2023-10-19 00:00:00,2024-07-24 00:00:00,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Arkansas,Lonoke,2023-11-18 00:00:00,2024-07-24 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,2023-11-03 00:00:00,2024-07-24 00:00:00,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Idaho,Canyon,2023-10-19 00:00:00,2024-07-24 00:00:00,EA/AM H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,2023-11-03 00:00:00,2024-07-24 00:00:00,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,2023-11-03 00:00:00,2024-07-24 00:00:00,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Arkansas,Lonoke,2023-11-18 00:00:00,2024-07-24 00:00:00,EA H5,Northern shoveler,Wild bird,Hunter harvest,NWDP
Idaho,Canyon,2023-10-19 00:00:00,2024-07-24 00:00:00,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Idaho,Canyon,2023-10-19 00:00:00,2024-07-24 00:00:00,EA/AM H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Idaho,Canyon,2023-10-19 00:00:00,2024-07-24 00:00:00,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Idaho,Canyon,2023-10-19 00:00:00,2024-07-24 00:00:00,EA H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
Idaho,Canyon,2023-10-19 00:00:00,2024-07-24 00:00:00,EA H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
Idaho,Canyon,2023-10-19 00:00:00,2024-07-24 00:00:00,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Idaho,Canyon,2023-10-19 00:00:00,2024-07-24 00:00:00,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
North Dakota,Stutsman,2023-10-20 00:00:00,2024-07-23 00:00:00,EA/AM H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Colorado,Weld,2024-07-10 00:00:00,2024-07-22 00:00:00,EA/AM H5N1,Western kingbird,Wild bird,Morbidity/Mortality,NWDP
Colorado,Weld,2024-07-11 00:00:00,2024-07-22 00:00:00,EA H5N1,House sparrow,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-11 00:00:00,2024-07-22 00:00:00,EA H5N1,House sparrow,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-11 00:00:00,2024-07-22 00:00:00,EA H5N1,House sparrow,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-11 00:00:00,2024-07-22 00:00:00,EA H5N1,European starling,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-11 00:00:00,2024-07-22 00:00:00,EA H5N1,House sparrow,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-11 00:00:00,2024-07-22 00:00:00,EA H5N1,House sparrow,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-11 00:00:00,2024-07-22 00:00:00,EA H5N1,House sparrow,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-11 00:00:00,2024-07-22 00:00:00,EA H5N1,House sparrow,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-11 00:00:00,2024-07-22 00:00:00,EA H5,House sparrow,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-11 00:00:00,2024-07-22 00:00:00,EA H5N1,House sparrow,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-11 00:00:00,2024-07-22 00:00:00,EA H5N1,House sparrow,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-11 00:00:00,2024-07-22 00:00:00,EA H5N1,House sparrow,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-11 00:00:00,2024-07-22 00:00:00,EA H5N1,House sparrow,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-11 00:00:00,2024-07-22 00:00:00,EA H5N1,House sparrow,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-11 00:00:00,2024-07-22 00:00:00,EA H5N1,Lark bunting,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-11 00:00:00,2024-07-22 00:00:00,EA H5N1,Common grackle,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-11 00:00:00,2024-07-22 00:00:00,EA H5N1,Eurasian collared dove,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-11 00:00:00,2024-07-22 00:00:00,EA H5N1,Rock pigeon,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-10 00:00:00,2024-07-22 00:00:00,EA H5,Lark sparrow,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-10 00:00:00,2024-07-22 00:00:00,EA H5,House sparrow,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-10 00:00:00,2024-07-22 00:00:00,EA H5,House sparrow,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-10 00:00:00,2024-07-22 00:00:00,EA H5,House sparrow,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-10 00:00:00,2024-07-22 00:00:00,EA H5,House sparrow,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-09 00:00:00,2024-07-19 00:00:00,EA H5N1,House sparrow,Wild bird,Agency harvest,NWDP
Colorado,Weld,2024-07-09 00:00:00,2024-07-19 00:00:00,EA H5N1,House sparrow,Wild bird,Agency harvest,NWDP
New York,Clinton,2024-06-27 00:00:00,2024-07-16 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NY DEC
Iowa,O'Brien,2024-06-10 00:00:00,2024-07-16 00:00:00,EA H5N1,Rock pigeon,Wild bird,Agency harvest,NWDP
Florida,Orange,2024-06-26 00:00:00,2024-07-12 00:00:00,EA H5N1,Black vulture,Wild bird,Morbidity/Mortality,Private (non-government) submission
California,Glenn,2023-10-14 00:00:00,2024-07-12 00:00:00,EA/AM H5N1,Greater white-fronted goose,Wild bird,Morbidity/Mortality,USGS
Florida,Orange,2024-07-05 00:00:00,2024-07-12 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,Private (non-government) submission
California,Siskiyou,2024-06-24 00:00:00,2024-07-12 00:00:00,EA/AM H5N1,Eared grebe,Wild bird,Morbidity/Mortality,USGS
California,Siskiyou,2024-06-24 00:00:00,2024-07-12 00:00:00,EA/AM H5N1,Eared grebe,Wild bird,Morbidity/Mortality,USGS
California,Siskiyou,2024-06-24 00:00:00,2024-07-12 00:00:00,EA/AM H5N1,Eared grebe,Wild bird,Morbidity/Mortality,USGS
California,Siskiyou,2024-06-24 00:00:00,2024-07-12 00:00:00,EA/AM H5N1,Eared grebe,Wild bird,Morbidity/Mortality,USGS
California,Siskiyou,2024-06-24 00:00:00,2024-07-12 00:00:00,EA/AM H5N1,Eared grebe,Wild bird,Morbidity/Mortality,USGS
California,Siskiyou,2024-06-24 00:00:00,2024-07-12 00:00:00,EA/AM H5N1,Eared grebe,Wild bird,Morbidity/Mortality,USGS
California,Siskiyou,2024-06-24 00:00:00,2024-07-12 00:00:00,EA/AM H5N1,Eared grebe,Wild bird,Morbidity/Mortality,USGS
California,Siskiyou,2024-06-21 00:00:00,2024-07-12 00:00:00,EA/AM H5N1,Eared grebe,Wild bird,Morbidity/Mortality,USGS
California,Siskiyou,2024-06-21 00:00:00,2024-07-12 00:00:00,EA/AM H5N1,Eared grebe,Wild bird,Morbidity/Mortality,USGS
New York,Franklin,2024-06-26 00:00:00,2024-07-12 00:00:00,EA/AM H5N1,Great horned owl,Wild bird,Morbidity/Mortality,NY DEC
Iowa,Sioux,2024-06-20 00:00:00,2024-07-12 00:00:00,EA H5N1,House sparrow,Wild bird,Agency harvest,NWDP
Iowa,Sioux,2024-06-20 00:00:00,2024-07-12 00:00:00,EA H5N1,House sparrow,Wild bird,Agency harvest,NWDP
Iowa,Sioux,2024-06-20 00:00:00,2024-07-12 00:00:00,EA H5,House sparrow,Wild bird,Agency harvest,NWDP
Iowa,Sioux,2024-06-20 00:00:00,2024-07-12 00:00:00,EA H5,House sparrow,Wild bird,Agency harvest,NWDP
Iowa,Sioux,2024-06-20 00:00:00,2024-07-12 00:00:00,EA/AM H5N1,House sparrow,Wild bird,Agency harvest,NWDP
Iowa,Sioux,2024-06-20 00:00:00,2024-07-12 00:00:00,EA/AM H5N1,American robin,Wild bird,Agency harvest,NWDP
Iowa,Sioux,2024-06-19 00:00:00,2024-07-12 00:00:00,EA/AM H5N1,House sparrow,Wild bird,Agency harvest,NWDP
Iowa,Sioux,2024-06-19 00:00:00,2024-07-11 00:00:00,EA H5,House sparrow,Wild bird,Agency harvest,NWDP
Iowa,Plymouth,2024-06-19 00:00:00,2024-07-08 00:00:00,EA H5N1,Turkey vulture,Wild bird,Agency harvest,NWDP
Iowa,Plymouth,2024-06-19 00:00:00,2024-07-08 00:00:00,EA/AM H5N1,American robin,Wild bird,Agency harvest,NWDP
Iowa,Plymouth,2024-06-19 00:00:00,2024-07-08 00:00:00,EA H5N1,Red-winged blackbird,Wild bird,Agency harvest,NWDP
Iowa,Sioux,2024-06-23 00:00:00,2024-07-05 00:00:00,EA H5N1,Barn swallow,Wild bird,Agency harvest,NWDP
Iowa,O'Brien,2024-06-12 00:00:00,2024-07-03 00:00:00,EA H5N1,House sparrow,Wild bird,Agency harvest,NWDP
Iowa,O'Brien,2024-06-12 00:00:00,2024-07-03 00:00:00,EA H5N1,House sparrow,Wild bird,Agency harvest,NWDP
Iowa,Carroll,2023-11-02 00:00:00,2024-06-21 00:00:00,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,SCWDS/USFWS National Eagle Repository
Virginia,Essex,2024-02-19 00:00:00,2024-06-21 00:00:00,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,SCWDS/USFWS National Eagle Repository
Virginia,King George,2023-12-24 00:00:00,2024-06-21 00:00:00,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,SCWDS/USFWS National Eagle Repository
New Jersey,Bergen,2024-01-31 00:00:00,2024-06-21 00:00:00,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,SCWDS/USFWS National Eagle Repository
New Jersey,Middlesex,2024-02-24 00:00:00,2024-06-21 00:00:00,EA/AM H5N1,Bald eagle,Wild bird,Morbidity/Mortality,SCWDS/USFWS National Eagle Repository
New Mexico,Roosevelt,2024-05-08 00:00:00,2024-06-18 00:00:00,EA H5N1,European starling,Wild bird,Agency harvest,NWDP
New Mexico,Roosevelt,2024-05-08 00:00:00,2024-06-18 00:00:00,EA H5,Mourning dove,Wild bird,Agency harvest,NWDP
New Mexico,Roosevelt,2024-05-08 00:00:00,2024-06-18 00:00:00,EA H5,Eurasian collared dove,Wild bird,Agency harvest,NWDP
Minnesota,Becker,Unknown,2024-06-13 00:00:00,EA/AM H5N1,Bald eagle,Wild bird,Morbidity/Mortality,SCWDS/USFWS National Eagle Repository
New Jersey,Bergen,2024-02-27 00:00:00,2024-06-13 00:00:00,EA/AM H5N1,Bald eagle,Wild bird,Morbidity/Mortality,SCWDS/USFWS National Eagle Repository
New Jersey,Mercer,2024-03-23 00:00:00,2024-06-13 00:00:00,EA/AM H5N1,Bald eagle,Wild bird,Morbidity/Mortality,SCWDS/USFWS National Eagle Repository
Maryland,Harford,2024-03-16 00:00:00,2024-06-13 00:00:00,EA/AM H5N1,Bald eagle,Wild bird,Morbidity/Mortality,SCWDS/USFWS National Eagle Repository
California,Contra Costa,2024-05-22 00:00:00,2024-06-13 00:00:00,EA H5N1,Common raven,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Contra Costa,2024-05-22 00:00:00,2024-06-13 00:00:00,EA H5N1,American crow,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
Rhode Island,Washington,2024-05-23 00:00:00,2024-06-13 00:00:00,EA/AM H5N1,Herring gull,Wild bird,Agency harvest,NWDP
Alaska,Ketchikan Gateway,2022-05-18 00:00:00,2024-06-12 00:00:00,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,AK DFG
New York,Suffolk,2024-05-28 00:00:00,2024-06-06 00:00:00,EA/AM H5N1,Sanderling,Wild bird,Morbidity/Mortality,NY DEC
Washington,Grays Harbor,2023-10-23 00:00:00,2024-06-05 00:00:00,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,SCWDS/USFWS National Eagle Repository
Idaho,Jerome,2023-01-05 00:00:00,2024-06-05 00:00:00,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,SCWDS/USFWS National Eagle Repository
Montana,Lewis and Clark,Unknown,2024-06-05 00:00:00,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,SCWDS/USFWS National Eagle Repository
New York,Sullivan,2024-05-06 00:00:00,2024-06-05 00:00:00,EA/AM H5N1,Bald eagle,Wild bird,Morbidity/Mortality,NY DEC
Idaho,Cassia,2024-05-03 00:00:00,2024-06-05 00:00:00,EA/AM H5N1,Black-billed magpie,Wild bird,Agency harvest,NWDP
New Mexico,Roosevelt,2024-05-06 00:00:00,2024-06-05 00:00:00,EA H5N1,Great-tailed grackle,Wild bird,Agency harvest,NWDP
Michigan,Ionia,2024-05-15 00:00:00,2024-06-05 00:00:00,EA H5N1,House sparrow,Wild bird,Agency harvest,NWDP
Michigan,Ionia,2024-05-15 00:00:00,2024-06-05 00:00:00,EA H5N1,House sparrow,Wild bird,Agency harvest,NWDP
Michigan,Ionia,2024-05-15 00:00:00,2024-06-05 00:00:00,EA/AM H5N1,House sparrow,Wild bird,Agency harvest,NWDP
Florida,Duval,2024-04-30 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Essex,2024-02-10 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Canada goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Essex,2024-02-14 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Canada goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Essex,2024-02-14 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Canada goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Hampden,2024-02-12 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Canada goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Essex,2024-02-14 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Canada goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Essex,2024-02-14 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Canada goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Essex,2024-02-12 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Canada goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Hampden,2024-02-12 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Canada goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
New York,Monroe,2024-05-07 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Cooper's hawk,Wild bird,Morbidity/Mortality,NY DEC
New Jersey,Ocean,2024-04-23 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Fish crow,Wild bird,Morbidity/Mortality,NJ Dept of Ag
New Jersey,Ocean,2024-04-23 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Fish crow,Wild bird,Morbidity/Mortality,NJ Dept of Ag
New Jersey,Ocean,2024-04-23 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,NJ Dept of Ag
Florida,Citrus,2024-04-25 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,FL FWCC
Florida,Duval,2024-04-30 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Nantucket,2024-03-18 00:00:00,2024-06-04 00:00:00,EA H5N1,Gull (unidentified),Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Nantucket,2024-03-18 00:00:00,2024-06-04 00:00:00,EA H5N1,Gull (unidentified),Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Nantucket,2024-03-18 00:00:00,2024-06-04 00:00:00,EA H5N1,Great black-backed gull,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Nantucket,2024-03-18 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Great black-backed gull,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Nantucket,2024-03-18 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Great black-backed gull,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Barnstable,2024-04-28 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,American crow,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2024-04-15 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2024-04-11 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,American crow,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2024-04-19 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,American crow,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,2024-05-01 00:00:00,2024-06-04 00:00:00,EA H5N1,Turkey vulture,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,2024-05-01 00:00:00,2024-06-04 00:00:00,EA H5N1,Turkey vulture,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Franklin,2024-04-13 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Herring gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2024-04-05 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Sanderling,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2024-04-05 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Sanderling,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2024-04-05 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Sanderling,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2024-04-05 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Sanderling,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2024-04-05 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Sanderling,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2024-04-05 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Sanderling,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2024-04-05 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Sanderling,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2024-04-05 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Sanderling,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,bristol,2024-03-27 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,2024-03-27 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Bristol,2024-03-27 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,2024-03-27 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,2024-03-27 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Norfolk,2024-03-25 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Great black-backed gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Norfolk,2024-03-24 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Great black-backed gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,2024-03-17 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Essex,2024-03-11 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Common loon,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Essex,2024-03-11 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,White-winged scoter,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Essex,2024-03-11 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,White-winged scoter,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Essex,2024-02-26 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,White-winged scoter,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Essex,2024-02-27 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,White-winged scoter,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Plymouth,2024-02-25 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Mute swan,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,2024-05-03 00:00:00,2024-06-04 00:00:00,EA H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Middlesex,2024-05-03 00:00:00,2024-06-04 00:00:00,EA H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Middlesex,2024-05-03 00:00:00,2024-06-04 00:00:00,EA H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Middlesex,2024-05-03 00:00:00,2024-06-04 00:00:00,EA H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Plymouth,2024-03-26 00:00:00,2024-06-04 00:00:00,EA H5N1,Common raven,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Plymouth,2024-03-26 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Common raven,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Essex,2024-04-12 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Black scoter,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Essex,2024-04-12 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Black scoter,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Essex,2024-03-11 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Common loon,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Worcester,2024-02-23 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,White-winged scoter,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Worcester,2024-02-23 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Bald eagle,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Worcester,2024-02-23 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Bald eagle,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Essex,2024-03-19 00:00:00,2024-06-04 00:00:00,EA H5N1,Black scoter,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Barnstable,2024-04-04 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Great black-backed gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2024-03-31 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,American crow,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2024-03-16 00:00:00,2024-06-04 00:00:00,EA H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2024-03-14 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Sanderling,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2024-03-13 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Sanderling,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2024-03-11 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Sanderling,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2024-03-04 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Sanderling,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2024-03-03 00:00:00,2024-06-04 00:00:00,EA H5N1,Great black-backed gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2024-03-01 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,American crow,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2024-03-01 00:00:00,2024-06-04 00:00:00,EA/AM H5N1,Herring gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
